Student_ID,Age,Gender,Region,Subject,App_Login_Count,Video_Completion_Rate,Study_Hours_Per_Week,Percentage,Engagement_Level,Engagement_Score
S29121,19,Male,Giza,Arabic,16,62.54,7.1,82.51,Low,42.81
S29122,21,Male,Mansoura,Science,11,56.6,11.09,62.84,Low,35.55
S29123,16,Male,Giza,Arabic,13,78.82,11.74,76.83,Medium,47.39
S29124,21,Male,Giza,Arabic,20,65.4,10.63,96.91,Medium,47.76
S29125,17,Male,Cairo,Math,25,86.87,10.06,88.56,Medium,62.01
S29126,20,Male,Aswan,Science,26,67.16,8.44,71.71,Medium,54.06
S29127,20,Female,Giza,Science,15,70.48,10.82,78.22,Medium,45.47
S29128,15,Male,Cairo,English,22,78.76,7.45,79.07,Medium,55.61
S29129,21,Female,Mansoura,Computer Science,20,100.0,8.07,76.0,Medium,63.33
S29130,17,Male,Aswan,Math,21,66.87,8.26,74.9,Medium,49.34
S29131,17,Female,Mansoura,Science,26,76.03,11.19,92.91,Medium,58.05
S29132,21,Male,Giza,Arabic,18,97.62,8.43,79.03,Medium,60.43
S29133,22,Female,Mansoura,Math,15,64.28,5.44,64.95,Low,42.68
S29134,22,Male,Giza,Computer Science,15,66.49,9.12,92.71,Low,43.67
S29135,18,Female,Alexandria,Science,16,36.53,8.41,61.13,Low,31.11
S29136,17,Female,Cairo,Math,13,55.25,8.79,62.81,Low,36.78
S29137,21,Female,Giza,Science,17,87.44,4.6,88.14,Medium,54.93
S29138,17,Female,Alexandria,Arabic,15,71.91,3.44,79.49,Medium,46.11
S29139,20,Male,Cairo,English,16,86.58,5.33,100.0,Medium,53.63
S29140,16,Male,Mansoura,Arabic,15,40.84,10.32,92.46,Low,32.13
S29141,16,Female,Giza,English,15,59.2,14.81,90.56,Low,40.39
S29142,19,Male,Alexandria,Arabic,16,84.69,11.14,77.15,Medium,52.78
S29143,21,Male,Alexandria,Math,18,66.46,10.43,78.54,Medium,46.41
S29144,17,Female,Assiut,Math,14,66.08,8.21,76.48,Low,42.57
S29145,20,Male,Assiut,Arabic,16,67.06,8.06,68.44,Low,44.84
S29146,15,Female,Assiut,Computer Science,12,77.94,14.18,94.53,Medium,46.07
S29147,20,Female,Cairo,Arabic,16,38.99,10.55,63.31,Low,32.21
S29148,18,Female,Assiut,Arabic,28,61.47,9.07,75.9,Medium,53.33
S29149,15,Female,Alexandria,Computer Science,23,43.95,9.79,75.97,Low,40.86
S29150,19,Female,Cairo,Arabic,14,30.04,12.5,89.65,Low,26.35
S29151,16,Female,Cairo,Math,19,69.28,7.64,75.88,Medium,48.59
S29152,20,Female,Alexandria,Arabic,21,82.39,6.02,81.08,Medium,56.33
S29153,15,Female,Alexandria,Computer Science,19,89.13,9.15,97.87,Medium,57.53
S29154,17,Male,Mansoura,Arabic,21,94.58,8.83,90.93,Medium,61.81
S29155,16,Male,Mansoura,Computer Science,23,71.16,5.57,76.61,Medium,53.11
S29156,17,Female,Alexandria,Arabic,23,56.25,4.82,84.09,Medium,46.4
S29157,15,Male,Giza,Computer Science,18,73.2,10.21,80.79,Medium,49.44
S29158,17,Female,Giza,Science,15,76.05,5.87,67.26,Medium,47.97
S29159,15,Male,Aswan,English,25,58.85,11.1,79.89,Medium,49.4
S29160,19,Female,Assiut,Arabic,19,83.31,12.48,73.58,Medium,54.91
S29161,18,Male,Giza,Computer Science,20,87.66,7.25,82.0,Medium,57.78
S29162,17,Male,Assiut,Computer Science,14,82.48,9.58,79.42,Medium,49.95
S29163,19,Female,Alexandria,Computer Science,22,65.08,11.49,78.56,Medium,49.45
S29164,22,Female,Alexandria,Science,18,54.25,14.35,100.0,Low,40.91
S29165,19,Female,Aswan,English,12,74.52,11.15,75.07,Low,44.53
S29166,17,Female,Alexandria,English,21,75.46,5.0,84.76,Medium,53.21
S29167,18,Female,Aswan,Computer Science,21,42.04,5.11,88.9,Low,38.17
S29168,21,Male,Alexandria,Science,17,44.61,11.41,89.96,Low,35.66
S29169,15,Female,Mansoura,English,14,54.31,7.01,76.13,Low,37.27
S29170,17,Male,Alexandria,Computer Science,13,69.79,6.04,66.51,Low,43.32
S29171,18,Female,Alexandria,Math,12,62.42,5.96,51.34,Low,39.09
S29172,20,Female,Alexandria,Math,23,87.81,2.95,66.66,Medium,60.6
S29173,19,Female,Assiut,Math,21,67.13,14.4,75.2,Medium,49.46
S29174,20,Male,Cairo,Science,21,77.93,6.94,97.64,Medium,54.32
S29175,22,Female,Assiut,Computer Science,16,63.4,8.59,81.28,Low,43.2
S29176,16,Female,Alexandria,Computer Science,24,95.09,9.37,100.0,Medium,64.79
S29177,18,Female,Assiut,English,15,89.72,11.0,83.63,Medium,54.12
S29178,18,Male,Cairo,Computer Science,13,30.61,8.05,53.7,Low,25.69
S29179,15,Female,Giza,Math,16,64.57,11.54,91.06,Low,43.72
S29180,16,Female,Alexandria,English,19,89.23,7.3,84.9,Medium,57.57
S29181,20,Male,Alexandria,Arabic,18,68.49,8.03,85.92,Medium,47.32
S29182,19,Male,Cairo,Computer Science,20,59.1,6.53,83.82,Low,44.93
S29183,17,Female,Cairo,Math,15,36.61,5.26,73.95,Low,30.22
S29184,22,Male,Giza,Computer Science,13,35.0,5.93,63.08,Low,27.67
S29185,17,Male,Giza,Computer Science,17,83.81,7.3,80.89,Medium,53.3
S29186,19,Male,Giza,English,17,80.95,9.49,85.87,Medium,52.01
S29187,22,Female,Aswan,Computer Science,17,60.3,2.38,64.24,Low,42.72
S29188,20,Male,Cairo,Computer Science,19,45.07,9.93,98.97,Low,37.7
S29189,20,Female,Assiut,Science,22,69.58,8.59,74.23,Medium,51.48
S29190,17,Female,Cairo,Math,15,68.06,13.83,95.6,Low,44.38
S29191,22,Female,Cairo,Computer Science,17,55.85,9.35,95.01,Low,40.72
S29192,18,Male,Assiut,Arabic,21,97.33,14.89,92.96,Medium,63.05
S29193,17,Male,Mansoura,Science,13,47.17,8.13,56.86,Low,33.14
S29194,20,Female,Giza,Science,16,96.49,6.33,82.87,Medium,58.09
S29195,19,Male,Alexandria,Math,13,100.0,5.18,85.58,Medium,56.92
S29196,16,Female,Assiut,English,20,100.0,7.75,98.74,Medium,63.33
S29197,15,Male,Assiut,Math,21,83.08,9.43,100.0,Medium,56.64
S29198,15,Male,Alexandria,Arabic,14,58.49,8.17,78.27,Low,39.15
S29199,16,Male,Aswan,Computer Science,18,71.73,11.19,99.69,Medium,48.78
S29200,16,Male,Cairo,Science,23,49.42,9.67,81.34,Low,43.32
S29201,17,Male,Mansoura,English,20,40.3,6.01,71.43,Low,36.47
S29202,16,Male,Aswan,Science,17,57.21,7.04,74.5,Low,41.33
S29203,22,Male,Giza,Computer Science,24,54.27,8.83,79.3,Medium,46.42
S29204,22,Male,Mansoura,Arabic,12,64.77,5.82,62.26,Low,40.15
S29205,22,Female,Assiut,Arabic,15,48.55,7.43,58.71,Low,35.6
S29206,16,Male,Giza,Math,16,76.48,3.9,83.32,Medium,49.08
S29207,19,Female,Giza,English,16,57.46,7.28,84.35,Low,40.52
S29208,15,Male,Mansoura,Arabic,20,58.2,8.85,64.16,Low,44.52
S29209,20,Male,Alexandria,Science,18,62.08,9.0,78.42,Low,44.44
S29210,16,Male,Giza,Math,16,43.04,10.0,69.71,Low,34.03
S29211,17,Male,Aswan,Computer Science,24,48.16,3.43,70.39,Low,43.67
S29212,16,Male,Giza,Math,18,54.11,12.53,78.29,Low,40.85
S29213,18,Male,Cairo,Science,25,36.06,3.22,64.8,Low,39.14
S29214,17,Female,Cairo,Science,24,71.94,4.81,80.49,Medium,54.37
S29215,19,Female,Aswan,English,20,67.8,3.46,73.79,Medium,48.84
S29216,16,Male,Giza,Science,21,69.74,6.16,78.99,Medium,50.63
S29217,19,Female,Mansoura,Computer Science,16,46.2,5.16,76.31,Low,35.46
S29218,15,Male,Mansoura,English,16,100.0,11.56,100.0,Medium,59.67
S29219,15,Male,Cairo,English,14,74.21,9.32,79.44,Medium,46.23
S29220,16,Male,Mansoura,Arabic,13,76.04,7.2,74.07,Medium,46.13
S29221,17,Male,Alexandria,Math,18,57.43,15.03,87.12,Low,42.34
S29222,21,Female,Assiut,Arabic,19,76.75,9.81,85.5,Medium,51.95
S29223,17,Female,Alexandria,Computer Science,16,62.53,10.64,79.88,Low,42.81
S29224,19,Female,Cairo,Science,14,94.42,7.12,95.12,Medium,55.32
S29225,20,Male,Cairo,Science,17,33.6,8.83,96.16,Low,30.7
S29226,20,Female,Cairo,Math,14,71.59,10.67,77.82,Medium,45.05
S29227,19,Male,Giza,Math,14,65.83,7.72,56.07,Low,42.46
S29228,16,Female,Assiut,Science,18,78.18,7.66,86.82,Medium,51.68
S29229,20,Female,Giza,English,23,95.77,11.41,97.98,Medium,64.18
S29230,17,Male,Giza,Computer Science,21,89.54,10.09,100.0,Medium,59.54
S29231,19,Female,Alexandria,English,6,69.97,1.3,76.38,Low,36.99
S29232,22,Female,Assiut,Arabic,19,72.52,11.15,86.11,Medium,50.05
S29233,15,Female,Mansoura,Math,16,28.06,7.15,66.96,Low,27.29
S29234,15,Female,Giza,Science,22,68.64,5.9,76.71,Medium,51.05
S29235,16,Male,Assiut,Computer Science,11,99.01,9.63,81.73,Medium,54.64
S29236,18,Male,Giza,Math,17,67.03,8.96,59.39,Medium,45.75
S29237,18,Male,Assiut,Math,22,55.67,9.4,97.03,Medium,45.22
S29238,17,Female,Aswan,Arabic,10,49.1,6.64,66.79,Low,31.26
S29239,22,Male,Giza,Arabic,19,62.71,7.41,77.63,Medium,45.64
S29240,15,Female,Alexandria,Science,25,64.82,9.61,79.91,Medium,52.09
S29241,19,Female,Cairo,Math,22,43.46,11.13,89.32,Low,39.72
S29242,19,Male,Alexandria,Computer Science,14,71.03,5.82,82.26,Low,44.8
S29243,21,Male,Alexandria,Science,17,75.02,7.19,97.03,Medium,49.34
S29244,19,Male,Mansoura,Math,16,60.19,9.43,97.9,Low,41.75
S29245,16,Female,Mansoura,English,16,90.89,10.16,88.07,Medium,55.57
S29246,17,Male,Giza,English,26,70.38,9.19,89.89,Medium,55.5
S29247,16,Female,Cairo,English,18,60.12,11.04,80.02,Low,43.55
S29248,18,Male,Giza,English,13,92.89,13.49,96.56,Medium,53.72
S29249,22,Male,Alexandria,Computer Science,18,59.19,6.8,69.58,Low,43.14
S29250,18,Male,Aswan,Computer Science,16,66.21,6.17,89.93,Low,44.46
S29251,17,Female,Assiut,Arabic,20,52.94,8.93,61.78,Low,42.16
S29252,18,Female,Giza,Computer Science,11,31.85,6.36,70.63,Low,24.42
S29253,16,Male,Aswan,Arabic,14,24.47,17.15,75.31,Low,23.84
S29254,21,Male,Mansoura,English,18,74.25,15.99,94.98,Medium,49.91
S29255,20,Male,Alexandria,Science,11,73.15,9.13,81.01,Low,43.0
S29256,20,Male,Assiut,Arabic,18,57.18,7.78,61.23,Low,42.23
S29257,17,Female,Cairo,Math,15,81.92,9.42,82.12,Medium,50.61
S29258,17,Male,Aswan,Arabic,27,85.36,8.18,89.29,Medium,63.16
S29259,18,Male,Cairo,Science,19,57.58,8.86,68.84,Low,43.33
S29260,16,Female,Mansoura,Science,19,43.06,8.95,57.57,Low,36.79
S29261,15,Male,Alexandria,Computer Science,17,64.33,7.08,78.14,Low,44.53
S29262,20,Female,Mansoura,English,21,68.11500000000001,4.57,74.85,Medium,49.9
S29263,21,Male,Giza,Arabic,18,63.84,12.07,80.59,Medium,45.23
S29264,16,Female,Alexandria,English,19,91.6,5.77,86.54,Medium,58.64
S29265,20,Male,Alexandria,Arabic,15,71.01,11.96,92.46,Medium,45.7
S29266,22,Male,Giza,English,17,77.86,11.59,85.08,Medium,50.62
S29267,20,Male,Alexandria,Math,16,63.8,10.31,74.68,Low,43.38
S29268,21,Male,Aswan,Math,18,37.74,7.12,74.1,Low,33.48
S29269,22,Male,Alexandria,Science,22,96.29,8.59,81.1,Medium,63.5
S29270,17,Female,Cairo,Computer Science,16,85.93,6.73,82.59,Medium,53.34
S29271,15,Male,Alexandria,Computer Science,11,42.42,8.44,74.08,Low,29.17
S29272,21,Male,Aswan,Science,23,67.57,17.16,86.09,Medium,51.49
S29273,21,Male,Giza,English,27,74.23,5.31,88.26,Medium,58.15
S29274,16,Male,Giza,Math,10,54.51,9.88,54.58,Low,33.7
S29275,22,Male,Giza,Computer Science,22,89.07,8.14,85.81,Medium,60.25
S29276,15,Male,Giza,Computer Science,17,61.18,7.6,81.32,Low,43.11
S29277,18,Female,Alexandria,Math,17,66.12,9.48,84.11,Medium,45.34
S29278,22,Female,Giza,Arabic,23,66.13,12.45,98.19,Medium,50.84
S29279,17,Female,Cairo,Computer Science,17,79.69,12.44,96.67,Medium,51.44
S29280,21,Male,Giza,Math,17,66.79,14.42,93.32,Medium,45.64
S29281,15,Male,Giza,Math,9,68.11,6.02,67.12,Low,38.9
S29282,18,Male,Alexandria,Arabic,11,67.23,8.73,56.46,Low,40.34
S29283,21,Female,Assiut,Arabic,13,65.93,1.69,44.67,Low,41.59
S29284,21,Male,Mansoura,Computer Science,18,71.38,6.24,85.63,Medium,48.62
S29285,18,Female,Mansoura,Science,20,48.89,12.22,93.18,Low,40.33
S29286,15,Male,Giza,Science,30,74.64,12.12,83.23,Medium,61.09
S29287,19,Female,Assiut,English,22,69.8,8.98,81.66,Medium,51.58
S29288,20,Male,Cairo,English,11,100.0,6.85,64.94,Medium,55.08
S29289,18,Female,Assiut,Computer Science,15,35.36,12.71,72.66,Low,29.66
S29290,22,Female,Aswan,English,15,43.83,10.96,66.01,Low,33.47
S29291,17,Female,Mansoura,English,20,46.39,7.15,78.96,Low,39.21
S29292,21,Male,Alexandria,Computer Science,17,81.79,10.62,100.0,Medium,52.39
S29293,21,Female,Giza,Arabic,15,85.07,9.95,95.43,Medium,52.03
S29294,18,Female,Cairo,English,12,66.84,4.91,74.65,Low,41.08
S29295,15,Female,Alexandria,English,11,54.26,11.9,69.55,Low,34.5
S29296,17,Male,Giza,English,16,56.52,3.77,55.81,Low,40.1
S29297,21,Female,Assiut,Arabic,17,57.32,7.52,56.29,Low,41.38
S29298,22,Male,Cairo,Math,15,77.81,15.24,97.27,Medium,48.76
S29299,18,Male,Cairo,Math,20,60.43,9.79,88.03,Medium,45.53
S29300,17,Male,Assiut,Science,16,64.52,8.38,55.25,Low,43.7
S29301,21,Female,Alexandria,English,25,22.6,7.28,56.29,Low,33.09
S29302,22,Male,Giza,Science,21,61.03,6.64,75.82,Medium,46.71
S29303,16,Male,Mansoura,English,22,56.19,10.43,73.18,Medium,45.45
S29304,17,Female,Alexandria,Science,23,44.44,5.13,83.16,Low,41.08
S29305,21,Male,Mansoura,Arabic,10,83.98,9.17,73.8,Medium,46.96
S29306,16,Female,Mansoura,Science,15,50.34,6.98,67.33,Low,36.4
S29307,22,Male,Mansoura,Math,29,75.44,9.56,95.08,Medium,60.53
S29308,16,Male,Aswan,Arabic,15,48.51,10.85,74.77,Low,35.58
S29309,18,Male,Cairo,Arabic,12,73.93,6.62,78.03,Low,44.27
S29310,19,Female,Cairo,Science,18,46.92,5.18,84.61,Low,37.61
S29311,17,Female,Mansoura,Science,19,65.44,15.53,87.75,Medium,46.86
S29312,16,Female,Assiut,Math,14,68.44,9.4,64.01,Low,43.63
S29313,15,Male,Giza,Science,18,90.08,7.87,86.83,Medium,57.04
S29314,18,Male,Alexandria,Arabic,17,36.01,6.98,66.97,Low,31.79
S29315,17,Male,Cairo,Science,17,97.16,9.84,93.26,Medium,59.31
S29316,22,Female,Giza,English,23,66.61,9.53,98.79,Medium,51.06
S29317,20,Female,Cairo,Computer Science,13,80.43,9.71,90.28,Medium,48.11
S29318,15,Female,Cairo,Arabic,19,65.2,15.95,100.0,Medium,46.76
S29319,21,Male,Assiut,Math,21,64.42,9.99,88.96,Medium,48.24
S29320,19,Female,Alexandria,Math,18,51.05,8.03,89.0,Low,39.47
S29321,16,Male,Assiut,Computer Science,11,68.94,10.79,63.41,Low,41.11
S29322,18,Male,Giza,English,17,73.62,8.84,71.64,Medium,48.71
S29323,20,Female,Mansoura,Math,19,61.75,8.55,63.02,Medium,45.2
S29324,20,Female,Giza,Science,19,73.91,7.66,93.24,Medium,50.68
S29325,19,Male,Giza,English,13,51.1,5.5,46.55,Low,34.91
S29326,18,Male,Alexandria,Science,19,50.05,11.72,73.62,Low,39.94
S29327,20,Female,Alexandria,Computer Science,21,93.44,13.52,100.0,Medium,61.3
S29328,22,Male,Assiut,Computer Science,24,81.99,5.71,66.7,Medium,58.9
S29329,16,Female,Alexandria,English,14,100.0,5.93,100.0,Medium,57.83
S29330,18,Female,Aswan,Computer Science,18,100.0,5.15,77.0,Medium,61.5
S29331,21,Male,Alexandria,English,30,75.19,8.82,97.26,Medium,61.34
S29332,19,Female,Cairo,English,23,59.02,13.28,78.64,Medium,47.64
S29333,16,Female,Alexandria,Computer Science,19,78.01,7.94,100.0,Medium,52.52
S29334,16,Female,Mansoura,Math,21,85.47,12.38,85.5,Medium,57.71
S29335,20,Male,Alexandria,Math,13,52.8,8.38,79.07,Low,35.68
S29336,18,Male,Giza,Arabic,15,89.81,12.83,100.0,Medium,54.16
S29337,21,Male,Alexandria,Computer Science,24,86.99,8.48,100.0,Medium,61.15
S29338,15,Female,Assiut,Math,25,44.65,12.86,79.06,Low,43.01
S29339,19,Female,Assiut,Arabic,11,62.26,2.49,34.27,Low,38.1
S29340,19,Female,Giza,English,18,63.48,9.49,82.27,Medium,45.07
S29341,18,Female,Giza,English,15,62.35,8.8,78.12,Low,41.81
S29342,18,Female,Mansoura,Science,15,90.82,6.95,80.14,Medium,54.62
S29343,17,Male,Giza,Computer Science,17,43.41,9.06,68.15,Low,35.12
S29344,21,Female,Giza,English,15,64.19,7.75,85.77,Low,42.64
S29345,17,Female,Assiut,Arabic,18,68.27,7.11,82.94,Medium,47.22
S29346,18,Male,Giza,Math,11,77.27,8.62,74.1,Low,44.85
S29347,21,Female,Giza,Computer Science,14,51.73,7.48,71.35,Low,36.11
S29348,20,Female,Cairo,Math,15,83.37,10.62,90.04,Medium,51.27
S29349,15,Male,Alexandria,Computer Science,25,100.0,14.07,100.0,Medium,67.92
S29350,15,Male,Aswan,Arabic,13,71.01,6.61,75.18,Low,43.87
S29351,19,Female,Mansoura,English,20,89.22,6.53,79.63,Medium,58.48
S29352,20,Female,Mansoura,Science,13,66.88,4.84,68.39,Low,42.01
S29353,18,Male,Alexandria,English,21,59.48,14.36,85.71,Medium,46.02
S29354,22,Male,Mansoura,Science,21,96.22,9.77,82.4,Medium,62.55
S29355,21,Female,Aswan,English,19,71.48,7.31,74.02,Medium,49.58
S29356,18,Male,Cairo,Math,18,57.55,6.14,64.47,Low,42.4
S29357,16,Male,Alexandria,Arabic,16,35.36,12.26,75.22,Low,30.58
S29358,15,Female,Mansoura,Arabic,24,80.99,11.62,73.38,Medium,58.45
S29359,15,Male,Mansoura,Math,22,53.54,8.63,83.08,Low,44.26
S29360,19,Male,Aswan,English,21,33.7,10.95,62.84,Low,34.42
S29361,17,Male,Aswan,English,18,55.53,13.15,81.44,Low,41.49
S29362,16,Male,Giza,Arabic,18,60.34,7.57,73.54,Low,43.65
S29363,15,Female,Alexandria,Science,22,76.43,7.01,78.9,Medium,54.56
S29364,18,Male,Cairo,English,19,49.79,9.73,83.96,Low,39.82
S29365,19,Male,Alexandria,Science,22,53.96,11.79,94.93,Low,44.45
S29366,15,Male,Cairo,Computer Science,16,50.01,5.64,59.66,Low,37.17
S29367,18,Female,Giza,Science,20,82.45,8.43,100.0,Medium,55.44
S29368,18,Male,Alexandria,English,21,76.42,5.45,83.81,Medium,53.64
S29369,15,Female,Assiut,Math,24,52.9,13.38,81.61,Medium,45.8
S29370,21,Female,Cairo,Computer Science,17,90.65,4.27,82.84,Medium,56.38
S29371,16,Female,Mansoura,Math,17,74.22,7.62,77.97,Medium,48.98
S29372,16,Male,Cairo,Science,17,63.32,8.38,73.46,Low,44.08
S29373,16,Male,Assiut,Computer Science,24,89.0,8.75,100.0,Medium,62.05
S29374,18,Female,Aswan,Math,21,68.85,5.92,76.05,Medium,50.23
S29375,20,Male,Mansoura,Computer Science,21,55.08,11.61,93.2,Low,44.04
S29376,17,Male,Alexandria,Science,14,53.04,13.09,73.64,Low,36.7
S29377,21,Female,Cairo,Arabic,13,85.77,6.76,78.14,Medium,50.51
S29378,17,Male,Cairo,English,19,76.3,10.08,79.54,Medium,51.75
S29379,16,Female,Assiut,English,24,49.72,8.1,87.83,Low,44.37
S29380,20,Male,Cairo,Science,13,74.53,2.8,71.26,Medium,45.46
S29381,21,Female,Cairo,Arabic,18,72.24,11.9,92.33,Medium,49.01
S29382,20,Male,Alexandria,Math,16,60.26,8.28,76.57,Low,41.78
S29383,19,Female,Cairo,Computer Science,15,42.66,4.64,64.72,Low,32.95
S29384,21,Female,Mansoura,Arabic,13,73.86,11.05,100.0,Medium,45.15
S29385,21,Male,Alexandria,English,22,84.39,6.89,78.33,Medium,58.14
S29386,17,Male,Mansoura,Science,21,63.66,6.75,82.03,Medium,47.9
S29387,20,Female,Giza,Computer Science,20,72.82,5.86,89.92,Medium,51.1
S29388,15,Female,Aswan,Math,21,58.13,11.36,79.61,Medium,45.41
S29389,15,Male,Aswan,Math,22,45.37,8.65,73.0,Low,40.58
S29390,18,Male,Alexandria,English,21,89.56,10.6,85.62,Medium,59.55
S29391,20,Female,Cairo,Science,17,76.47,9.97,88.34,Medium,49.99
S29392,19,Male,Cairo,Computer Science,15,98.81,7.36,100.0,Medium,58.21
S29393,16,Female,Aswan,Math,22,51.36,3.91,57.49,Low,43.28
S29394,20,Female,Alexandria,Math,17,78.51,9.11,83.52,Medium,50.91
S29395,19,Male,Cairo,Computer Science,10,61.04,12.43,77.89,Low,36.63
S29396,21,Male,Giza,English,16,92.68,8.66,100.0,Medium,56.37
S29397,19,Male,Aswan,Computer Science,22,31.92,8.27,81.1,Low,34.53
S29398,21,Female,Aswan,Math,20,51.43,7.69,69.63,Low,41.48
S29399,17,Female,Cairo,English,15,57.48,10.45,75.36,Low,39.62
S29400,15,Male,Alexandria,Math,22,43.72,9.03,84.83,Low,39.84
S29401,19,Male,Mansoura,Arabic,19,21.62,9.1,81.59,Low,27.15
S29402,22,Male,Assiut,Science,19,49.27,3.39,66.51,Low,39.59
S29403,15,Female,Assiut,Computer Science,19,67.9,4.26,74.62,Medium,47.97
S29404,22,Male,Mansoura,Computer Science,23,42.31,12.06,72.61,Low,40.12
S29405,21,Male,Mansoura,Computer Science,22,100.0,11.16,100.0,Medium,65.17
S29406,15,Male,Alexandria,Math,19,90.4,11.83,78.8,Medium,58.1
S29407,19,Female,Alexandria,Math,18,71.03,7.21,55.62,Medium,48.46
S29408,17,Female,Mansoura,Math,20,84.69,10.17,83.44,Medium,56.44
S29409,20,Male,Mansoura,Arabic,21,87.53,13.68,98.69,Medium,58.64
S29410,21,Female,Cairo,Science,22,75.12,8.09,97.56,Medium,53.97
S29411,17,Male,Alexandria,Math,17,98.54,6.78,67.04,Medium,59.93
S29412,18,Female,Alexandria,Arabic,19,72.01,11.66,92.84,Medium,49.82
S29413,15,Male,Aswan,Science,19,81.78,4.07,78.99,Medium,54.22
S29414,15,Female,Alexandria,English,20,48.88,7.68,65.42,Low,40.33
S29415,21,Female,Giza,Computer Science,21,92.93,10.14,93.7,Medium,61.07
S29416,17,Female,Cairo,English,16,78.91,12.57,84.97,Medium,50.18
S29417,22,Female,Aswan,English,24,71.68,5.88,69.15,Medium,54.26
S29418,19,Male,Alexandria,Computer Science,24,87.75,7.78,84.9,Medium,61.49
S29419,18,Male,Giza,Math,13,99.12,9.2,87.08,Medium,56.52
S29420,22,Male,Giza,English,15,62.16,10.47,97.88,Low,41.72
S29421,15,Male,Cairo,Arabic,18,48.58,6.9,80.69,Low,38.36
S29422,21,Female,Cairo,Computer Science,21,75.42,9.47,92.98,Medium,53.19
S29423,15,Male,Giza,English,15,78.43,8.74,85.66,Medium,49.04
S29424,22,Male,Assiut,Math,19,50.14,8.74,80.5,Low,39.98
S29425,19,Female,Mansoura,English,18,58.1,8.09,69.63,Low,42.64
S29426,18,Male,Cairo,Science,18,100.0,9.95,89.2,Medium,61.5
S29427,20,Male,Assiut,Science,11,51.99,3.92,61.56,Low,33.48
S29428,21,Female,Mansoura,English,21,68.23,6.47,85.9,Medium,49.95
S29429,17,Female,Cairo,Science,15,52.32,13.72,77.37,Low,37.29
S29430,15,Male,Cairo,Science,19,72.63,5.48,83.2,Medium,50.1
S29431,22,Male,Assiut,English,14,62.53,11.94,81.94,Low,40.97
S29432,19,Female,Alexandria,Math,18,13.03,6.82,62.12,Low,22.36
S29433,17,Male,Giza,Math,16,71.97,9.09,84.84,Medium,47.05
S29434,22,Male,Alexandria,English,16,72.05,9.27,72.51,Medium,47.09
S29435,15,Male,Mansoura,Science,15,49.0,7.95,63.07,Low,35.8
S29436,21,Male,Cairo,Science,20,65.47,9.5,90.82,Medium,47.79
S29437,15,Male,Alexandria,Science,22,63.06,9.19,74.25,Medium,48.54
S29438,20,Female,Giza,English,18,76.1,6.1,80.87,Medium,50.74
S29439,15,Male,Giza,Math,15,72.41,9.0,74.06,Medium,46.33
S29440,16,Female,Mansoura,Arabic,11,65.76,9.18,69.6,Low,39.68
S29441,17,Male,Assiut,Science,21,64.84,6.12,77.18,Medium,48.43
S29442,16,Male,Aswan,Math,22,61.1,11.71,77.63,Medium,47.66
S29443,15,Male,Giza,Computer Science,19,92.99,14.38,100.0,Medium,59.26
S29444,20,Female,Alexandria,English,22,77.6,8.24,98.41,Medium,55.09
S29445,21,Female,Cairo,English,15,95.03,7.48,97.06,Medium,56.51
S29446,17,Male,Mansoura,Science,17,78.7,14.56,89.25,Medium,51.0
S29447,20,Male,Assiut,Math,19,65.42,4.71,75.04,Medium,46.86
S29448,17,Male,Aswan,Science,17,56.01,5.74,64.53,Low,40.79
S29449,16,Female,Assiut,Computer Science,18,61.23,9.29,71.23,Low,44.05
S29450,21,Female,Cairo,Science,20,71.41,10.52,85.77,Medium,50.47
S29451,19,Male,Alexandria,Computer Science,19,85.71,12.95,100.0,Medium,55.99
S29452,15,Male,Aswan,Math,20,55.12,10.4,80.9,Low,43.14
S29453,20,Male,Cairo,Science,19,73.33,10.42,94.4,Medium,50.42
S29454,18,Male,Giza,English,20,54.17,11.85,88.9,Low,42.71
S29455,15,Female,Assiut,Math,25,65.76,5.48,61.44,Medium,52.51
S29456,16,Female,Alexandria,English,12,79.84,2.46,66.17,Medium,46.93
S29457,17,Male,Cairo,Science,18,82.74,5.93,92.05,Medium,53.73
S29458,15,Male,Cairo,Arabic,11,26.69,11.0,76.3,Low,22.09
S29459,20,Female,Cairo,English,18,71.28,6.16,83.23,Medium,48.58
S29460,16,Female,Alexandria,Math,20,81.56,7.87,83.98,Medium,55.04
S29461,16,Female,Aswan,Arabic,17,68.11500000000001,6.44,68.2,Medium,46.24
S29462,16,Male,Alexandria,Computer Science,18,66.21,12.85,99.21,Medium,46.29
S29463,20,Male,Giza,English,10,79.1,5.59,76.39,Low,44.76
S29464,19,Female,Cairo,Math,21,63.75,6.68,73.67,Medium,47.94
S29465,21,Male,Aswan,Science,17,48.51,7.11,85.66,Low,37.41
S29466,18,Female,Aswan,English,18,71.37,11.21,71.14,Medium,48.62
S29467,20,Male,Assiut,Math,20,73.19,11.47,76.82,Medium,51.27
S29468,18,Male,Alexandria,Science,15,68.02,9.52,80.54,Low,44.36
S29469,19,Female,Aswan,Science,14,59.1,6.58,59.02,Low,39.43
S29470,22,Male,Alexandria,Science,14,55.49,10.95,73.67,Low,37.8
S29471,19,Female,Giza,Science,22,55.28,13.88,83.88,Medium,45.04
S29472,18,Female,Cairo,Arabic,16,30.88,10.23,86.67,Low,28.56
